308	2018-12-28	Penney	Rhymes	jmerced@codehow.com	Approved
309	2018-12-28	Jolanda	Mirafuentes	shoogland@kan-code.com	Approved
310	2018-12-31	Cassi	Grenet	kknipp@cancity.com	Approved
311	2018-12-31			sgillian@betasoloin.com	Approved
312	2019-01-01	Kate	Acuff	fweirather@warephase.com	Rejected
313	2019-01-01			mschmaltz@zencorporation.com	Approved
314	2019-01-02	Barrett	Pelkowski	gkusko@scottech.com	Rejected
315	2019-01-03	Jina	Venere	cseewald@xx-holding.com	Rejected
316	2019-01-03	Haydee	Vonasek	mfallick@ontomedia.com	Rejected
317	2019-01-04	Melodie	Oldroyd	lcolla@condax.com	Approved
318	2019-01-04	Mattie	Lawler	mwaymire@hatfan.com	Approved
319	2019-01-07	Youlanda	Mconnell	ikampa@rundofase.com	Rejected
320	2019-01-07	Erinn	Stenseth	lragel@gogozoom.com	Approved
321	2019-01-07			mkiel@dambase.com	Rejected
322	2019-01-08			lvanausdal@codehow.com	Approved
323	2019-01-08	Paris	Yum	pyum@mathtouch.com	Approved
324	2019-01-08	Hillary	Stuer	cschieler@rangreen.com	Approved
325	2019-01-09	Krissy	Hellickson	aharabedian@newex.com	Approved
326	2019-01-10	Erinn	Biddy	ttolfree@iselectrics.com	Approved
327	2019-01-10	Mari	Arceo	remigh@ganjaflex.com	Rejected
328	2019-01-11	Tegan	Mconnell	aharabedian@newex.com	Approved
329	2019-01-11	Regenia	Sarbacher	fchesterfield@condax.com	Approved
330	2019-01-14	Youlanda	Lother	tkines@zotware.com	Approved
331	2019-01-14	Lashaunda	Harabedian	tkarpel@plussunin.com	Approved
332	2019-01-14	Stevie	Hamilton	grestrepo@blackzim.com	Approved
333	2019-01-15			jneither@statholdings.com	Approved
334	2019-01-15	Nichelle	Mugnolo	aharnos@treequote.com	Approved
335	2019-01-15	Paris	Tjepkema	awenner@openlane.com	Approved
336	2019-01-16	Sue	Brossart	goles@newex.com	Approved
337	2019-01-16	Marguerita	Scriven	rkannady@rundofase.com	Approved
338	2019-01-16	Natalie	Farrar	rdaufeldt@zencorporation.com	Rejected
339	2019-01-17	Gail	Auffrey	vhalter@stanredtax.com	Approved
340	2019-01-17			aharabedian@newex.com	Approved
341	2019-01-18	Nana	Chickering	jturinetti@toughzap.com	Approved
342	2019-01-18	Gearldine	Kines	nsmith@rangreen.com	Approved
343	2019-01-21	Laticia	Weirather	cgrenet@warephase.com	Approved
344	2019-01-21	Alpha	Stenseth	chalsey@kinnamplus.com	Approved
345	2019-01-22	Maryann	Nayar	mloder@rantouch.com	Approved
346	2019-01-22			sdilliard@faxquote.com	Approved
347	2019-01-22	Alesia	Comnick	sgudroe@donware.com	Approved
348	2019-01-23			awenner@openlane.com	Approved
349	2019-01-23	Junita	Pedrozo	tnicolozakes@goodsilron.com	Approved
350	2019-01-23	Edna	Grenet	gyori@ganjaflex.com	Approved
351	2019-01-24	Ashlyn	Dewar	grestrepo@blackzim.com	Approved
352	2019-01-24	Jose	Wiklund	taquas@streethex.com	Rejected
353	2019-01-24	Leatha	Iturbide	mkiel@dambase.com	Approved
354	2019-01-25	Mariann	Kiel	sbrucato@bioholding.com	Approved
355	2019-01-25	Lindsey	Riden	apaprocki@gogozoom.com	Rejected
356	2019-01-25	Elza	Papasergi	dschmaltz@scotfind.com	Rejected
357	2019-01-28	Deandrea	Bartolet	lhalsey@plexzap.com	Approved
358	2019-01-28	Britt	Neither	mshire@statholdings.com	Approved
359	2019-01-28	Corinne	Stockham	cturinetti@goodsilron.com	Approved
360	2019-01-29	Corinne	Bolognia	wklusman@hottechi.com	Approved
361	2019-01-29	Cristy	Pedrozo	goles@newex.com	Approved
362	2019-01-29	Elly	Adkin	ffrancescon@finjob.com	Approved
363	2019-01-30	Youlanda	Lueckenbach	vhixenbaugh@green-plus.com	Approved
364	2019-01-30	Jerry	Malet	swaymire@gogozoom.com	Approved
365	2019-01-30	Mariann	Emard	mkiel@dambase.com	Rejected
366	2019-01-31	Devora	Moyd	mshields@iselectrics.com	Approved
367	2019-02-01	Malcolm	Gleich	cturinetti@goodsilron.com	Approved
368	2019-02-04			oturinetti@dambase.com	Rejected
369	2019-02-04	Jolene	Shire	sscipione@toughzap.com	Approved
370	2019-02-05	Avery	Fritz	lfillingim@konex.com	Approved
371	2019-02-05			grestrepo@blackzim.com	Approved
372	2019-02-06	Rasheeda	Palaia	vborgman@groovestreet.com	
373	2019-02-06	Nicolette	Haufler	lwide@mathtouch.com	Rejected
374	2019-02-06	Mariann	Waymire	tbuzick@kinnamplus.com	Approved
375	2019-02-07			fmunns@betasoloin.com	Approved
376	2019-02-07	Sylvie	Miceli	rpugh@kinnamplus.com	Approved
377	2019-02-07	Kris	Bevelacqua	pyum@mathtouch.com	Approved
378	2019-02-08	Kaitlyn	Gudroe	nschmierer@zathunicon.com	Approved
379	2019-02-08			lfillingim@konex.com	Approved
380	2019-02-11	Amber	Chui	tmiceli@zathunicon.com	Approved
381	2019-02-11	Jamal	Saras	ewrinkles@zotware.com	Approved
382	2019-02-12	Pamella	Upthegrove	mwaymire@hatfan.com	
383	2019-02-12	Earleen	Perigo	jmerced@codehow.com	Approved
384	2019-02-13	Wilda	Oles	lsengbusch@plusstrip.com	Approved
385	2019-02-13			erodefer@codehow.com	Rejected
386	2019-02-13	Tamar	Heimann	goles@newex.com	Approved
387	2019-02-14	Dalene	Isenhower	goles@newex.com	Approved
388	2019-02-15	Kate	Bayless	mschmaltz@zencorporation.com	Approved
389	2019-02-18			chughey@gogozoom.com	Approved
390	2019-02-18	Arlette	Frerking	gjeanty@faxquote.com	Approved
391	2019-02-19			kamigon@faxquote.com	Approved
392	2019-02-19	Levi	Kardas	cmaclead@ron-tech.com	Approved
393	2019-02-19	Daniel	Malet	jostrosky@donware.com	Rejected
394	2019-02-19	Kristofer	Hauenstein	oturinetti@dambase.com	Rejected
395	2019-02-20	Derick	Hughey	ylueckenbach@bioholding.com	Approved
396	2019-02-20			fweirather@warephase.com	Approved
397	2019-02-20			amodzelewski@donware.com	Approved
398	2019-02-21	Danica	Springe	nschmierer@zathunicon.com	Approved
399	2019-02-21	Catarina	Pagliuca	rdhamer@donware.com	Approved
400	2019-02-22	Skye	Lorens	hnachor@stanredtax.com	Approved
401	2019-02-22			aharabedian@newex.com	Rejected
402	2019-02-22	Josphine	Scriven	erodefer@codehow.com	Approved
403	2019-02-25	Jose	Saylors	tnicolozakes@goodsilron.com	Approved
404	2019-02-25	Marti	Chaffins	tmeteer@zumgoity.com	Approved
405	2019-02-26	Jerry	Drymon	tweglarz@betatech.com	Rejected
406	2019-02-26	Alesia	Claucherty	tnicolozakes@goodsilron.com	Approved
407	2019-02-27	Youlanda	Garufi	ikampa@rundofase.com	Approved
408	2019-02-27	Izetta	Frey	gjeanty@faxquote.com	Approved
409	2019-02-27	Alecia	Rulapaugh	rdhamer@donware.com	Rejected
410	2019-02-28	Roosevelt	Dilello	fstorment@mathtouch.com	Approved
411	2019-02-28	Whitley	Nicolozakes	tkines@zotware.com	Approved
412	2019-03-01			ikampa@rundofase.com	Approved
